,Item_Identifier,Outlet_Identifier,item_outlet_sales
2201,FDO12,OUT027,
2202,FDT14,OUT049,
2203,FDW34,OUT010,
2204,FDG04,OUT027,
2205,FDW59,OUT018,
2206,FDR33,OUT018,
2207,FDP32,OUT013,
2208,FDL13,OUT027,
2209,FDD22,OUT013,
2210,FDV40,OUT027,
2211,NCD55,OUT046,
2212,FDQ20,OUT010,
2213,FDD28,OUT045,
2214,FDC39,OUT045,
2215,NCR17,OUT049,
2216,DRO35,OUT018,
2217,FDF40,OUT049,
2218,FDR31,OUT018,
2219,NCQ41,OUT017,
2220,FDP38,OUT046,
2221,NCU54,OUT027,
2222,FDG22,OUT018,
2223,DRK59,OUT013,
2224,FDC37,OUT046,
2225,NCO42,OUT013,
2226,NCT42,OUT017,
2227,FDX27,OUT035,
2228,FDV40,OUT018,
2229,FDT45,OUT027,
2230,FDS47,OUT019,
2231,FDR45,OUT035,
2232,FDB03,OUT045,
2233,FDO49,OUT035,
2234,FDU60,OUT027,
2235,FDB26,OUT018,
2236,FDB46,OUT017,
2237,FDQ37,OUT019,
2238,FDN03,OUT017,
2239,NCX30,OUT045,
2240,FDK32,OUT019,
2241,DRM47,OUT013,
2242,NCO02,OUT046,
2243,FDP04,OUT013,
2244,NCO43,OUT049,
2245,FDD59,OUT013,
2246,FDQ10,OUT017,
2247,FDW45,OUT035,
2248,NCK30,OUT049,
2249,FDU31,OUT018,
2250,NCQ17,OUT019,
2251,FDN01,OUT017,
2252,FDZ19,OUT049,
2253,DRG37,OUT017,
2254,FDE32,OUT045,
2255,FDO34,OUT049,
2256,FDM04,OUT019,
2257,FDZ25,OUT049,
2258,FDU08,OUT049,
2259,NCW30,OUT045,
2260,NCM18,OUT013,
2261,FDS22,OUT035,
2262,NCH18,OUT017,
2263,FDC23,OUT013,
2264,FDY46,OUT013,
2265,NCU06,OUT046,
2266,FDX57,OUT045,
2267,FDX36,OUT027,
2268,FDL16,OUT045,
2269,FDT16,OUT010,
2270,FDN16,OUT018,
2271,FDC03,OUT046,
2272,DRF60,OUT013,
2273,FDS27,OUT027,
2274,FDP33,OUT010,
2275,FDJ36,OUT018,
2276,NCR42,OUT013,
2277,FDV14,OUT017,
2278,NCP42,OUT035,
2279,FDB50,OUT027,
2280,NCC30,OUT027,
2281,FDA23,OUT018,
2282,FDW16,OUT017,
2283,FDQ52,OUT010,
2284,FDB58,OUT049,
2285,NCP29,OUT049,
2286,NCM05,OUT045,
2287,FDO25,OUT013,
2288,NCM54,OUT046,
2289,NCL54,OUT046,
2290,FDL39,OUT010,
2291,FDF53,OUT018,
2292,NCQ42,OUT035,
2293,FDF58,OUT013,
2294,FDZ04,OUT035,
2295,FDE26,OUT019,
2296,FDS60,OUT017,
2297,FDV58,OUT017,
2298,FDM04,OUT045,
2299,FDE08,OUT035,
2300,NCB43,OUT049,
2301,FDU11,OUT010,
2302,FDF22,OUT019,
2303,FDE24,OUT013,
2304,DRJ49,OUT046,
2305,NCQ53,OUT035,
2306,NCL41,OUT013,
2307,FDR22,OUT013,
2308,FDH04,OUT035,
2309,DRH15,OUT045,
2310,FDY40,OUT049,
2311,NCI17,OUT035,
2312,NCC18,OUT013,
2313,FDY28,OUT027,
2314,FDB45,OUT027,
2315,NCL30,OUT018,
2316,FDM10,OUT017,
2317,FDH22,OUT027,
2318,NCZ53,OUT017,
2319,NCI18,OUT013,
2320,FDH14,OUT027,
2321,FDR36,OUT027,
2322,FDW01,OUT045,
2323,FDK02,OUT027,
2324,FDJ02,OUT018,
2325,FDU55,OUT013,
2326,NCV18,OUT027,
2327,FDH14,OUT018,
2328,FDZ37,OUT045,
2329,FDX49,OUT049,
2330,NCD43,OUT046,
2331,FDZ07,OUT013,
2332,FDK43,OUT035,
2333,FDR32,OUT018,
2334,FDT39,OUT013,
2335,NCV54,OUT017,
2336,FDF38,OUT018,
2337,FDV60,OUT046,
2338,FDH44,OUT027,
2339,FDS21,OUT046,
2340,NCL41,OUT045,
2341,FDM46,OUT017,
2342,FDU27,OUT045,
2343,NCJ54,OUT017,
2344,DRG51,OUT018,
2345,NCA29,OUT019,
2346,FDR47,OUT045,
2347,NCL19,OUT027,
2348,DRG01,OUT049,
2349,FDG10,OUT046,
2350,NCV05,OUT049,
2351,NCH18,OUT019,
2352,FDV14,OUT018,
2353,DRJ23,OUT035,
2354,DRJ11,OUT046,
2355,FDZ03,OUT017,
2356,FDI27,OUT010,
2357,FDJ14,OUT018,
2358,FDU32,OUT017,
2359,FDD47,OUT027,
2360,DRF36,OUT035,
2361,FDM21,OUT046,
2362,FDV10,OUT018,
2363,FDH60,OUT018,
2364,FDX47,OUT010,
2365,FDT19,OUT019,
2366,FDO11,OUT045,
2367,FDH24,OUT027,
2368,FDL02,OUT018,
2369,FDB02,OUT049,
2370,FDA43,OUT046,
2371,FDG52,OUT045,
2372,DRC12,OUT013,
2373,FDY37,OUT018,
2374,NCU18,OUT045,
2375,FDU09,OUT035,
2376,DRJ25,OUT027,
2377,DRE12,OUT018,
2378,DRL47,OUT017,
2379,DRK01,OUT046,
2380,FDC22,OUT019,
2381,FDG44,OUT013,
2382,FDW04,OUT035,
2383,FDK09,OUT049,
2384,NCN43,OUT035,
2385,FDG04,OUT049,
2386,FDH32,OUT010,
2387,DRI47,OUT017,
2388,DRE15,OUT013,
2389,FDY11,OUT035,
2390,FDO60,OUT049,
2391,FDQ20,OUT018,
2392,FDO57,OUT027,
2393,FDT14,OUT019,
2394,FDA57,OUT049,
2395,DRN35,OUT017,
2396,FDJ03,OUT046,
2397,FDX28,OUT017,
2398,DRE25,OUT045,
2399,FDR09,OUT046,
2400,FDB23,OUT035,
2401,FDO08,OUT045,
2402,FDQ23,OUT049,
2403,FDW04,OUT013,
2404,DRK13,OUT010,
2405,NCL17,OUT027,
2406,FDY21,OUT035,
2407,FDJ38,OUT027,
2408,FDA37,OUT019,
2409,FDV43,OUT013,
2410,FDL36,OUT046,
2411,FDD53,OUT045,
2412,FDZ19,OUT010,
2413,FDV21,OUT045,
2414,NCL54,OUT018,
2415,DRI47,OUT027,
2416,DRG03,OUT049,
2417,FDG21,OUT013,
2418,FDW03,OUT018,
2419,NCI55,OUT046,
2420,DRC36,OUT019,
2421,FDH22,OUT017,
2422,FDV20,OUT045,
2423,NCU41,OUT027,
2424,FDN46,OUT027,
2425,FDK50,OUT045,
2426,NCA05,OUT027,
2427,DRH01,OUT018,
2428,FDT08,OUT018,
2429,FDM08,OUT018,
2430,FDZ07,OUT035,
2431,FDS22,OUT017,
2432,FDV35,OUT027,
2433,FDI28,OUT010,
2434,FDW58,OUT027,
2435,FDT52,OUT045,
2436,FDY34,OUT046,
2437,FDR10,OUT046,
2438,FDK57,OUT017,
2439,FDR02,OUT027,
2440,FDX49,OUT046,
2441,FDQ20,OUT046,
2442,DRK23,OUT045,
2443,NCW06,OUT046,
2444,FDR31,OUT017,
2445,NCE43,OUT013,
2446,DRO59,OUT027,
2447,FDN09,OUT049,
2448,FDR11,OUT046,
2449,FDO57,OUT013,
2450,NCX18,OUT017,
2451,FDB05,OUT018,
2452,FDQ08,OUT018,
2453,NCG43,OUT035,
2454,FDJ56,OUT013,
2455,FDA13,OUT010,
2456,FDO56,OUT017,
2457,FDB37,OUT018,
2458,FDZ02,OUT018,
2459,FDQ24,OUT046,
2460,FDM16,OUT013,
2461,FDU35,OUT049,
2462,FDT35,OUT035,
2463,NCX30,OUT049,
2464,FDG04,OUT017,
2465,FDI12,OUT035,
2466,FDE35,OUT035,
2467,NCP14,OUT027,
2468,NCY53,OUT045,
2469,FDP49,OUT017,
2470,FDQ04,OUT017,
2471,FDM39,OUT035,
2472,FDO58,OUT019,
2473,FDC56,OUT017,
2474,NCQ54,OUT046,
2475,FDV10,OUT027,
2476,NCK17,OUT046,
2477,NCF55,OUT027,
2478,FDV33,OUT013,
2479,NCH29,OUT019,
2480,FDA37,OUT027,
2481,FDH46,OUT018,
2482,FDS25,OUT035,
2483,FDH04,OUT027,
2484,FDX52,OUT046,
2485,NCD42,OUT017,
2486,FDW47,OUT017,
2487,FDL25,OUT027,
2488,NCJ06,OUT010,
2489,FDY09,OUT013,
2490,FDS40,OUT046,
2491,FDH41,OUT017,
2492,FDG38,OUT035,
2493,FDU03,OUT027,
2494,FDV20,OUT046,
2495,DRB13,OUT045,
2496,NCQ30,OUT013,
2497,NCH06,OUT013,
2498,FDU50,OUT018,
2499,NCO42,OUT019,
2500,FDW09,OUT018,
2501,FDH04,OUT013,
2502,FDC21,OUT045,
2503,FDL21,OUT049,
2504,FDM46,OUT010,
2505,FDT22,OUT019,
2506,FDB28,OUT035,
2507,FDI12,OUT018,
2508,FDA28,OUT045,
2509,FDF59,OUT013,
2510,FDM45,OUT027,
2511,FDQ56,OUT017,
2512,FDR46,OUT049,
2513,FDT01,OUT013,
2514,FDD16,OUT027,
2515,NCU30,OUT010,
2516,FDM40,OUT010,
2517,FDI56,OUT035,
2518,NCS30,OUT013,
2519,FDU08,OUT017,
2520,FDX51,OUT027,
2521,FDA43,OUT045,
2522,FDX59,OUT010,
2523,FDC37,OUT018,
2524,FDP58,OUT013,
2525,NCY42,OUT035,
2526,FDF21,OUT018,
2527,FDU10,OUT027,
2528,DRL47,OUT018,
2529,FDA58,OUT018,
2530,FDJ22,OUT049,
2531,FDK50,OUT046,
2532,FDO38,OUT035,
2533,DRF60,OUT035,
2534,NCZ42,OUT019,
2535,FDD35,OUT049,
2536,FDL25,OUT045,
2537,FDJ16,OUT013,
2538,DRK59,OUT049,
2539,FDI50,OUT046,
2540,NCB19,OUT045,
2541,DRI37,OUT035,
2542,FDA14,OUT027,
2543,FDC08,OUT018,
2544,FDS45,OUT046,
2545,FDI21,OUT049,
2546,DRJ47,OUT035,
2547,DRE37,OUT027,
2548,FDT55,OUT018,
2549,NCG42,OUT027,
2550,FDA31,OUT049,
2551,NCW42,OUT046,
2552,FDF50,OUT017,
2553,FDK56,OUT049,
2554,FDX10,OUT035,
2555,NCK07,OUT027,
2556,FDZ49,OUT017,
2557,FDR33,OUT013,
2558,FDO44,OUT018,
2559,FDA20,OUT046,
2560,NCL30,OUT045,
2561,FDI05,OUT019,
2562,FDQ12,OUT018,
2563,FDH47,OUT017,
2564,FDH34,OUT018,
2565,FDF29,OUT046,
2566,FDG40,OUT018,
2567,NCE18,OUT017,
2568,FDP21,OUT010,
2569,FDY50,OUT013,
2570,FDB36,OUT049,
2571,NCZ29,OUT049,
2572,FDU20,OUT018,
2573,FDO56,OUT013,
2574,FDW31,OUT049,
2575,DRH59,OUT013,
2576,NCB30,OUT017,
2577,FDK43,OUT027,
2578,FDW43,OUT045,
2579,NCL19,OUT017,
2580,FDJ27,OUT046,
2581,FDC45,OUT046,
2582,FDY40,OUT035,
2583,NCM41,OUT035,
2584,NCK18,OUT019,
2585,FDP37,OUT049,
2586,FDA27,OUT027,
2587,NCX30,OUT035,
2588,FDR09,OUT017,
2589,FDG08,OUT027,
2590,NCU30,OUT013,
2591,FDB16,OUT017,
2592,FDM16,OUT017,
2593,FDC48,OUT013,
2594,NCF18,OUT046,
2595,FDU46,OUT018,
2596,FDH41,OUT018,
2597,NCN42,OUT010,
2598,FDU49,OUT046,
2599,FDB20,OUT027,
2600,FDG50,OUT019,
2601,FDW20,OUT045,
2602,NCO55,OUT049,
2603,FDX48,OUT046,
2604,FDU48,OUT046,
2605,FDR48,OUT019,
2606,FDK27,OUT013,
2607,FDT35,OUT013,
2608,FDN12,OUT049,
2609,NCE31,OUT019,
2610,FDL21,OUT017,
2611,FDV56,OUT017,
2612,FDR16,OUT017,
2613,NCP41,OUT049,
2614,FDJ27,OUT013,
2615,FDA07,OUT017,
2616,FDK55,OUT049,
2617,FDM33,OUT049,
2618,FDY46,OUT046,
2619,FDD36,OUT046,
2620,FDB12,OUT027,
2621,FDF28,OUT019,
2622,NCE07,OUT019,
2623,FDW50,OUT027,
2624,NCW18,OUT017,
2625,NCJ17,OUT019,
2626,DRZ24,OUT010,
2627,FDS07,OUT035,
2628,NCW05,OUT010,
2629,FDZ22,OUT018,
2630,FDK02,OUT046,
2631,FDZ45,OUT027,
2632,FDL25,OUT046,
2633,FDS08,OUT045,
2634,NCZ42,OUT027,
2635,FDX57,OUT035,
2636,FDF21,OUT046,
2637,FDJ56,OUT018,
2638,FDX10,OUT013,
2639,DRG48,OUT035,
2640,DRN37,OUT046,
2641,NCY41,OUT018,
2642,FDN28,OUT045,
2643,FDE34,OUT045,
2644,FDR10,OUT045,
2645,FDC32,OUT017,
2646,DRG13,OUT046,
2647,FDP59,OUT049,
2648,NCT53,OUT010,
2649,FDL57,OUT027,
2650,FDN32,OUT010,
2651,FDK09,OUT018,
2652,FDA52,OUT010,
2653,FDC57,OUT049,
2654,FDI09,OUT035,
2655,NCB07,OUT046,
2656,FDP26,OUT035,
2657,FDP40,OUT027,
2658,FDL15,OUT013,
2659,FDV07,OUT046,
2660,FDS03,OUT017,
2661,FDE50,OUT049,
2662,FDQ15,OUT017,
2663,FDQ33,OUT010,
2664,FDT22,OUT013,
2665,DRO35,OUT035,
2666,FDJ41,OUT049,
2667,FDQ27,OUT035,
2668,FDC26,OUT017,
2669,NCF43,OUT027,
2670,NCR50,OUT035,
2671,FDE39,OUT018,
2672,FDN49,OUT027,
2673,DRG11,OUT035,
2674,NCA18,OUT049,
2675,FDM36,OUT018,
2676,FDW32,OUT017,
2677,NCQ18,OUT010,
2678,FDX14,OUT027,
2679,FDD46,OUT017,
2680,FDI34,OUT019,
2681,NCJ17,OUT035,
2682,FDB52,OUT035,
2683,FDV55,OUT018,
2684,FDC57,OUT046,
2685,FDB29,OUT046,
2686,NCO43,OUT035,
2687,FDG44,OUT045,
2688,FDJ34,OUT045,
2689,FDH40,OUT049,
2690,NCD07,OUT027,
2691,FDB41,OUT017,
2692,FDH47,OUT018,
2693,DRK37,OUT035,
2694,FDM25,OUT019,
2695,NCX06,OUT045,
2696,NCS05,OUT017,
2697,FDS39,OUT045,
2698,FDC47,OUT027,
2699,FDG20,OUT013,
2700,DRL23,OUT017,
2701,FDY33,OUT013,
2702,NCH18,OUT045,
2703,FDX47,OUT035,
2704,NCB06,OUT045,
2705,FDP36,OUT049,
2706,FDW44,OUT018,
2707,NCU41,OUT018,
2708,NCS17,OUT046,
2709,FDD46,OUT035,
2710,FDE45,OUT017,
2711,FDI09,OUT017,
2712,NCJ54,OUT010,
2713,NCA29,OUT018,
2714,NCN41,OUT027,
2715,FDY34,OUT035,
2716,NCG55,OUT035,
2717,DRM49,OUT046,
2718,NCB42,OUT049,
2719,FDE58,OUT045,
2720,DRJ25,OUT013,
2721,FDS47,OUT010,
2722,FDY21,OUT049,
2723,NCI54,OUT013,
2724,FDO24,OUT017,
2725,FDY43,OUT035,
2726,FDF35,OUT018,
2727,NCP29,OUT019,
2728,FDN28,OUT027,
2729,FDJ50,OUT018,
2730,FDQ14,OUT027,
2731,FDC37,OUT035,
2732,FDN08,OUT046,
2733,FDD04,OUT035,
2734,FDW34,OUT018,
2735,FDP04,OUT017,
2736,NCG07,OUT017,
2737,NCN14,OUT018,
2738,FDJ16,OUT045,
2739,NCM42,OUT045,
2740,NCF19,OUT046,
2741,FDY21,OUT018,
2742,FDY19,OUT035,
2743,FDV09,OUT045,
2744,FDA28,OUT013,
2745,FDC38,OUT018,
2746,FDL28,OUT045,
2747,NCH43,OUT049,
2748,NCN53,OUT045,
2749,NCW05,OUT017,
2750,NCO30,OUT018,
2751,FDT04,OUT019,
2752,FDB27,OUT018,
2753,NCK07,OUT013,
2754,NCA53,OUT013,
2755,FDB33,OUT018,
2756,FDU37,OUT017,
2757,FDR13,OUT035,
2758,FDE45,OUT049,
2759,FDV37,OUT017,
2760,FDX44,OUT019,
2761,NCL06,OUT017,
2762,FDJ28,OUT045,
2763,FDX55,OUT049,
2764,NCK17,OUT018,
2765,FDH52,OUT035,
2766,FDN13,OUT027,
2767,FDK44,OUT018,
2768,FDU16,OUT046,
2769,FDZ07,OUT017,
2770,NCN06,OUT027,
2771,FDH02,OUT010,
2772,NCW18,OUT045,
2773,FDH57,OUT013,
2774,FDV35,OUT045,
2775,NCU29,OUT013,
2776,NCP02,OUT046,
2777,FDN44,OUT013,
2778,FDX03,OUT018,
2779,FDR11,OUT010,
2780,FDA36,OUT046,
2781,FDP58,OUT027,
2782,FDH31,OUT045,
2783,FDH34,OUT035,
2784,FDS13,OUT035,
2785,FDT01,OUT018,
2786,FDY09,OUT049,
2787,FDV33,OUT027,
2788,NCW29,OUT010,
2789,NCN17,OUT045,
2790,FDX01,OUT046,
2791,FDL03,OUT049,
2792,DRL59,OUT049,
2793,DRM11,OUT027,
2794,FDA43,OUT049,
2795,FDZ56,OUT010,
2796,FDI44,OUT018,
2797,FDB50,OUT013,
2798,FDU15,OUT019,
2799,NCJ19,OUT019,
2800,FDD48,OUT013,
2801,NCW42,OUT035,
2802,FDL24,OUT017,
2803,NCB30,OUT013,
2804,FDK25,OUT013,
2805,FDW28,OUT049,
2806,FDD47,OUT017,
2807,FDK16,OUT019,
2808,FDW37,OUT046,
2809,FDA48,OUT035,
2810,FDA14,OUT017,
2811,FDV15,OUT013,
2812,FDN22,OUT049,
2813,NCD55,OUT045,
2814,FDY43,OUT013,
2815,NCU05,OUT017,
2816,FDF10,OUT035,
2817,FDR39,OUT018,
2818,FDG40,OUT013,
2819,FDZ28,OUT019,
2820,FDE02,OUT045,
2821,FDU60,OUT049,
2822,FDM21,OUT013,
2823,FDV52,OUT019,
2824,NCW06,OUT013,
2825,FDX36,OUT035,
2826,FDT35,OUT027,
2827,NCL19,OUT010,
2828,NCD31,OUT046,
2829,FDE53,OUT019,
2830,FDW58,OUT019,
2831,DRF48,OUT046,
2832,FDW57,OUT035,
2833,DRH13,OUT017,
2834,FDT33,OUT013,
2835,DRK47,OUT027,
2836,FDY22,OUT010,
2837,FDC35,OUT019,
2838,FDO03,OUT013,
2839,FDF24,OUT045,
2840,FDF56,OUT018,
2841,FDD28,OUT013,
2842,FDG53,OUT027,
2843,FDO27,OUT019,
2844,NCF54,OUT018,
2845,FDC20,OUT027,
2846,FDU10,OUT046,
2847,DRA24,OUT018,
2848,FDA02,OUT010,
2849,FDG10,OUT017,
2850,FDW39,OUT010,
2851,FDP04,OUT019,
2852,NCM55,OUT013,
2853,FDG47,OUT045,
2854,NCU41,OUT017,
2855,NCK31,OUT017,
2856,FDZ46,OUT045,
2857,FDU13,OUT027,
2858,NCF19,OUT045,
2859,NCJ43,OUT013,
2860,NCJ05,OUT045,
2861,FDS04,OUT027,
2862,FDX28,OUT010,
2863,FDB41,OUT027,
2864,FDG53,OUT046,
2865,FDL15,OUT010,
2866,FDQ08,OUT049,
2867,DRN36,OUT013,
2868,FDI46,OUT013,
2869,FDG16,OUT027,
2870,FDV32,OUT013,
2871,FDF44,OUT010,
2872,FDK04,OUT018,
2873,NCA41,OUT013,
2874,FDD51,OUT017,
2875,NCZ53,OUT045,
2876,FDP01,OUT027,
2877,FDY25,OUT049,
2878,FDB17,OUT018,
2879,NCV54,OUT018,
2880,FDJ32,OUT017,
2881,FDA37,OUT049,
2882,FDG35,OUT035,
2883,NCM05,OUT018,
2884,FDG45,OUT046,
2885,FDH28,OUT013,
2886,NCE18,OUT049,
2887,FDH38,OUT045,
2888,FDR56,OUT013,
2889,FDH17,OUT027,
2890,FDD39,OUT049,
2891,FDB41,OUT049,
2892,NCR53,OUT046,
2893,FDX46,OUT017,
2894,FDV28,OUT049,
2895,FDA08,OUT018,
2896,FDH45,OUT017,
2897,NCS38,OUT010,
2898,FDD40,OUT010,
2899,DRM59,OUT035,
2900,NCJ43,OUT018,
2901,NCN29,OUT013,
2902,NCC19,OUT045,
2903,FDR56,OUT035,
2904,FDZ43,OUT049,
2905,FDJ32,OUT010,
2906,DRH03,OUT017,
2907,NCZ54,OUT035,
2908,FDE26,OUT017,
2909,FDS03,OUT045,
2910,DRZ24,OUT019,
2911,FDO48,OUT027,
2912,FDW39,OUT049,
2913,NCK05,OUT049,
2914,NCK30,OUT017,
2915,FDT27,OUT018,
2916,FDS08,OUT019,
2917,NCJ19,OUT049,
2918,FDC58,OUT045,
2919,DRE37,OUT013,
2920,FDW02,OUT035,
2921,FDJ02,OUT010,
2922,FDX09,OUT045,
2923,FDT31,OUT010,
2924,FDI24,OUT049,
2925,FDY09,OUT045,
2926,FDV28,OUT045,
2927,DRM47,OUT049,
2928,FDT52,OUT019,
2929,FDI48,OUT018,
2930,FDY55,OUT017,
2931,FDU48,OUT013,
2932,FDN25,OUT045,
2933,FDP20,OUT049,
2934,FDJ15,OUT013,
2935,FDD04,OUT018,
2936,FDY58,OUT045,
2937,FDR37,OUT018,
2938,FDF44,OUT013,
2939,FDD32,OUT045,
2940,FDR57,OUT017,
2941,DRG39,OUT027,
2942,FDX15,OUT017,
2943,DRN37,OUT045,
2944,FDW40,OUT027,
2945,FDB32,OUT049,
2946,FDM40,OUT018,
2947,FDE39,OUT027,
2948,DRH49,OUT017,
2949,FDT46,OUT049,
2950,NCF06,OUT035,
2951,FDP07,OUT017,
2952,FDC04,OUT013,
2953,FDZ32,OUT017,
2954,FDD50,OUT045,
2955,FDU56,OUT017,
2956,FDV34,OUT017,
2957,NCY41,OUT013,
2958,NCK18,OUT046,
2959,DRH25,OUT049,
2960,FDT57,OUT046,
2961,FDV56,OUT018,
2962,FDV12,OUT045,
2963,FDN52,OUT017,
2964,FDX38,OUT035,
2965,FDE47,OUT018,
2966,NCO07,OUT013,
2967,FDV09,OUT027,
2968,FDZ23,OUT019,
2969,DRH51,OUT018,
2970,NCY54,OUT045,
2971,DRG49,OUT013,
2972,NCC19,OUT049,
2973,NCV53,OUT045,
2974,FDZ47,OUT019,
2975,NCO26,OUT018,
2976,NCP02,OUT045,
2977,NCW30,OUT018,
2978,NCN55,OUT046,
2979,FDB20,OUT010,
2980,DRL11,OUT013,
2981,DRD60,OUT045,
2982,FDW14,OUT010,
2983,FDL27,OUT010,
2984,FDU09,OUT018,
2985,DRH36,OUT027,
2986,FDP34,OUT027,
2987,FDE04,OUT017,
2988,FDZ57,OUT027,
2989,FDF02,OUT010,
2990,FDG28,OUT045,
2991,NCI31,OUT046,
2992,FDT43,OUT013,
2993,FDU20,OUT046,
2994,FDD53,OUT013,
2995,FDW15,OUT045,
2996,NCT53,OUT045,
2997,NCG55,OUT027,
2998,FDD48,OUT035,
2999,FDG47,OUT049,
3000,FDI21,OUT017,
3001,FDT27,OUT017,
3002,DRO35,OUT013,
3003,FDD33,OUT017,
3004,FDC04,OUT035,
3005,FDY34,OUT013,
3006,DRJ49,OUT049,
3007,FDE05,OUT049,
3008,FDU31,OUT017,
3009,NCN19,OUT027,
3010,FDK56,OUT027,
3011,FDK58,OUT017,
3012,NCJ42,OUT035,
3013,FDZ34,OUT027,
3014,FDA52,OUT018,
3015,NCR29,OUT013,
3016,FDT48,OUT035,
3017,DRJ51,OUT019,
3018,NCS54,OUT046,
3019,FDV01,OUT035,
3020,DRG51,OUT027,
3021,NCG42,OUT013,
3022,FDA51,OUT049,
3023,FDV19,OUT010,
3024,NCT18,OUT045,
3025,NCS41,OUT045,
3026,FDO03,OUT046,
3027,FDL12,OUT010,
3028,FDY37,OUT010,
3029,FDI58,OUT049,
3030,FDT28,OUT018,
3031,NCC42,OUT010,
3032,FDO01,OUT017,
3033,FDJ02,OUT013,
3034,FDQ04,OUT018,
3035,DRL47,OUT013,
3036,FDZ32,OUT035,
3037,FDC35,OUT035,
3038,FDX14,OUT045,
3039,FDZ35,OUT013,
3040,FDL14,OUT013,
3041,FDO04,OUT049,
3042,DRK11,OUT017,
3043,FDB44,OUT018,
3044,FDZ50,OUT049,
3045,FDI12,OUT027,
3046,FDU43,OUT017,
3047,FDD58,OUT010,
3048,FDB27,OUT017,
3049,FDB04,OUT018,
3050,NCO17,OUT013,
3051,FDL12,OUT017,
3052,DRJ13,OUT049,
3053,FDD57,OUT045,
3054,FDW19,OUT035,
3055,DRD27,OUT018,
3056,FDH27,OUT027,
3057,NCW30,OUT027,
3058,FDR40,OUT018,
3059,FDG05,OUT013,
3060,NCY41,OUT019,
3061,FDI38,OUT018,
3062,FDR20,OUT046,
3063,FDE09,OUT017,
3064,FDN50,OUT019,
3065,DRF27,OUT045,
3066,DRF51,OUT013,
3067,NCO02,OUT019,
3068,FDB51,OUT027,
3069,FDJ50,OUT013,
3070,FDN52,OUT013,
3071,FDX14,OUT013,
3072,FDT27,OUT019,
3073,FDV10,OUT013,
3074,FDU33,OUT046,
3075,FDU58,OUT046,
3076,NCP42,OUT027,
3077,FDL51,OUT027,
3078,DRH15,OUT027,
3079,FDU16,OUT017,
3080,FDW15,OUT017,
3081,FDQ44,OUT045,
3082,NCI06,OUT027,
3083,DRK23,OUT019,
3084,FDC28,OUT035,
3085,NCY17,OUT019,
3086,NCV05,OUT018,
3087,FDM34,OUT019,
3088,DRD60,OUT027,
3089,FDT38,OUT046,
3090,FDQ57,OUT018,
3091,FDE59,OUT027,
3092,NCM43,OUT046,
3093,DRI51,OUT049,
3094,NCG30,OUT017,
3095,NCK54,OUT035,
3096,FDQ16,OUT019,
3097,FDI36,OUT013,
3098,FDX16,OUT027,
3099,FDA34,OUT046,
3100,FDJ48,OUT018,
3101,FDU47,OUT035,
3102,FDS39,OUT046,
3103,FDD11,OUT046,
3104,FDM16,OUT027,
3105,FDU56,OUT018,
3106,FDQ32,OUT017,
3107,DRK35,OUT013,
3108,FDA58,OUT049,
3109,DRG48,OUT019,
3110,FDT59,OUT010,
3111,FDQ31,OUT019,
3112,FDS51,OUT018,
3113,FDW32,OUT027,
3114,FDI15,OUT027,
3115,NCV30,OUT017,
3116,DRG25,OUT049,
3117,FDT02,OUT013,
3118,FDO33,OUT027,
3119,FDP38,OUT035,
3120,FDZ45,OUT035,
3121,NCA54,OUT027,
3122,FDU33,OUT017,
3123,FDN58,OUT017,
3124,FDI05,OUT045,
3125,FDM57,OUT019,
3126,NCS42,OUT027,
3127,FDB57,OUT045,
3128,FDC03,OUT045,
3129,FDZ58,OUT013,
3130,NCK29,OUT045,
3131,NCR53,OUT045,
3132,FDE26,OUT027,
3133,FDU52,OUT049,
3134,FDE41,OUT027,
3135,FDU38,OUT018,
3136,FDA52,OUT017,
3137,FDW46,OUT046,
3138,DRI59,OUT035,
3139,FDT38,OUT035,
3140,FDL33,OUT018,
3141,FDQ01,OUT027,
3142,FDJ08,OUT046,
3143,FDQ47,OUT049,
3144,NCZ18,OUT013,
3145,FDE29,OUT017,
3146,FDF10,OUT027,
3147,FDC48,OUT049,
3148,FDY58,OUT013,
3149,NCX30,OUT010,
3150,FDV11,OUT013,
3151,FDT46,OUT046,
3152,DRD01,OUT019,
3153,FDQ11,OUT013,
3154,NCM41,OUT017,
3155,NCC55,OUT013,
3156,FDG45,OUT027,
3157,NCQ54,OUT049,
3158,FDM34,OUT045,
3159,FDD17,OUT019,
3160,FDN38,OUT027,
3161,FDB53,OUT018,
3162,NCL06,OUT035,
3163,NCV18,OUT019,
3164,FDX25,OUT013,
3165,FDB39,OUT046,
3166,FDC33,OUT049,
3167,NCO14,OUT018,
3168,FDA58,OUT027,
3169,NCQ02,OUT017,
3170,NCR53,OUT017,
3171,FDN52,OUT046,
3172,FDG26,OUT046,
3173,FDE23,OUT027,
3174,DRI37,OUT013,
3175,DRH37,OUT018,
3176,FDO01,OUT035,
3177,FDK45,OUT049,
3178,FDP23,OUT049,
3179,FDM33,OUT035,
3180,FDD36,OUT017,
3181,FDL56,OUT017,
3182,FDT27,OUT010,
3183,FDG52,OUT017,
3184,NCL42,OUT035,
3185,DRJ24,OUT046,
3186,FDV38,OUT046,
3187,FDT35,OUT045,
3188,FDY51,OUT045,
3189,FDC37,OUT017,
